time,Middlesex_1,Elgin_1,Middlesex_2
2023-01-05 06:00:00,0.0,0.0,0.0
2023-01-05 07:00:00,0.0,0.0,0.0
2023-01-05 08:00:00,0.0,0.0,0.0
2023-01-05 09:00:00,0.0,0.0,0.0
2023-01-05 10:00:00,0.0,0.0,0.0
2023-01-05 11:00:00,0.0,0.0,0.0
2023-01-05 12:00:00,0.0,0.0,0.0
2023-01-05 13:00:00,0.0,0.0,0.0
2023-01-05 14:00:00,0.0,0.0,0.0
2023-01-05 15:00:00,0.0,0.0,0.0
2023-01-05 16:00:00,0.0,0.0,0.0
2023-01-05 17:00:00,0.0,0.0,0.0
2023-01-05 18:00:00,0.0,0.0,0.0
2023-01-05 19:00:00,0.3609624439794878,0.34722355635040925,0.3185226040716202
2023-01-05 20:00:00,0.45557552970236087,0.44020763805350177,0.3886486608864265
2023-01-05 21:00:00,0.516030216137764,0.5004418666384476,0.40747564240114925
2023-01-05 22:00:00,0.40627187387976477,0.41167505651169434,0.32130765540681666
2023-01-05 23:00:00,0.34952077319652153,0.3435202863001123,0.26730685777397434
2023-01-06 00:00:00,0.1904097651923605,0.19675873695172377,0.17759278252905394
2023-01-06 01:00:00,0.2547559374493328,0.25319299704660003,0.24842023599513732
2023-01-06 02:00:00,0.12151707935777349,0.1230072135210599,0.11434517305353921
2023-01-06 03:00:00,0.04648645088577618,0.053347259135769945,0.06663137909786454
2023-01-06 04:00:00,0.0,0.0,0.0
2023-01-06 05:00:00,0.0,0.0,0.0
2023-01-06 06:00:00,0.0,0.0,0.0
2023-01-06 07:00:00,0.0,0.0,0.0
2023-01-06 08:00:00,0.0,0.0,0.0
2023-01-06 09:00:00,0.0,0.0,0.0
2023-01-06 10:00:00,0.0,0.0,0.0
2023-01-06 11:00:00,0.0,0.0,0.0
2023-01-06 12:00:00,0.0,0.0,0.0
2023-01-06 13:00:00,0.0,0.0,0.0
2023-01-06 14:00:00,0.0,0.0,0.0
2023-01-06 15:00:00,0.0,0.0,0.0
2023-01-06 16:00:00,0.0,0.0,0.0
2023-01-06 17:00:00,0.0,0.0,0.0
2023-01-06 18:00:00,0.0,0.0,0.0
2023-01-06 19:00:00,0.09813729726882654,0.1113755055807331,0.09312392190751845
2023-01-06 20:00:00,0.2431217769546938,0.24986237042042453,0.2507264342810576
2023-01-06 21:00:00,0.279094939110097,0.28479951760372957,0.32121354111972594
